number,Single Thread,ThreadPoolExecutor,multiprocessing_Pool,multiprocessing_Process_Queue
235,0,0,0,1
928,0,0,0,0
99,0,0,0,1
239,1,1,1,0
408,0,0,0,1
414,0,0,0,0
757,1,1,1,0
196,0,0,0,0
795,0,0,0,1
694,0,0,0,0
373,1,1,1,0
557,1,1,1,0
25,0,0,0,0
463,1,1,1,1
222,0,0,0,1
143,0,0,0,0
11,1,1,1,0
258,0,0,0,1
509,1,1,1,0
325,0,0,0,0
450,0,0,0,1
557,1,1,1,1
925,0,0,0,0
921,0,0,0,0
892,0,0,0,0
648,0,0,0,0
441,0,0,0,0
554,0,0,0,0
963,0,0,0,0
7,1,1,1,0
111,0,0,0,0
402,0,0,0,0
100,0,0,0,0
546,0,0,0,0
798,0,0,0,1
102,0,0,0,0
593,1,1,1,0
166,0,0,0,0
27,0,0,0,0
155,0,0,0,0
641,1,1,1,1
619,1,1,1,1
267,0,0,0,0
242,0,0,0,0
764,0,0,0,0
677,1,1,1,1
106,0,0,0,1
579,0,0,0,0
130,0,0,0,0
401,1,1,1,1
520,0,0,0,0
76,0,0,0,0
903,0,0,0,0
619,1,1,1,0
331,1,1,1,0
744,0,0,0,0
783,0,0,0,1
914,0,0,0,0
360,0,0,0,1
584,0,0,0,0
611,0,0,0,0
199,1,1,1,1
42,0,0,0,0
209,0,0,0,0
652,0,0,0,0
744,0,0,0,0
288,0,0,0,0
720,0,0,0,0
860,0,0,0,0
581,0,0,0,0
696,0,0,0,0
991,1,1,1,0
331,1,1,1,0
850,0,0,0,0
385,0,0,0,1
392,0,0,0,0
31,1,1,1,1
354,0,0,0,0
14,0,0,0,1
369,0,0,0,0
981,0,0,0,0
251,1,1,1,1
252,0,0,0,0
226,0,0,0,1
469,0,0,0,0
581,0,0,0,0
298,0,0,0,0
137,1,1,1,0
280,0,0,0,0
894,0,0,0,0
425,0,0,0,0
616,0,0,0,0
75,0,0,0,0
788,0,0,0,0
456,0,0,0,0
391,0,0,0,0
430,0,0,0,0
321,0,0,0,0
808,0,0,0,0
525,0,0,0,0
289,0,0,0,1
906,0,0,0,0
912,0,0,0,0
15,0,0,0,0
770,0,0,0,0
324,0,0,0,0
47,1,1,1,0
804,0,0,0,0
147,0,0,0,0
452,0,0,0,0
609,0,0,0,0
147,0,0,0,0
1000,0,0,0,1
71,1,1,1,0
559,0,0,0,0
285,0,0,0,0
605,0,0,0,0
65,0,0,0,0
23,1,1,1,0
441,0,0,0,0
220,0,0,0,1
874,0,0,0,0
146,0,0,0,0
885,0,0,0,0
923,0,0,0,0
445,0,0,0,0
824,0,0,0,0
365,0,0,0,0
791,0,0,0,0
784,0,0,0,0
114,0,0,0,0
402,0,0,0,0
637,0,0,0,0
981,0,0,0,0
574,0,0,0,0
81,0,0,0,0
504,0,0,0,0
865,0,0,0,0
825,0,0,0,0
697,0,0,0,0
988,0,0,0,0
210,0,0,0,0
782,0,0,0,0
365,0,0,0,0
224,0,0,0,0
383,1,1,1,1
350,0,0,0,0
64,0,0,0,1
499,1,1,1,0
94,0,0,0,0
507,0,0,0,1
267,0,0,0,0
750,0,0,0,0
429,0,0,0,0
239,1,1,1,0
590,0,0,0,0
268,0,0,0,0
824,0,0,0,0
106,0,0,0,0
146,0,0,0,0
257,1,1,1,0
496,0,0,0,0
694,0,0,0,1
481,0,0,0,0
961,0,0,0,0
28,0,0,0,0
57,0,0,0,0
836,0,0,0,0
918,0,0,0,0
582,0,0,0,0
955,0,0,0,0
356,0,0,0,0
230,0,0,0,0
462,0,0,0,0
477,0,0,0,0
434,0,0,0,0
710,0,0,0,0
812,0,0,0,0
646,0,0,0,0
335,0,0,0,0
771,0,0,0,0
118,0,0,0,0
458,0,0,0,0
678,0,0,0,0
786,0,0,0,0
654,0,0,0,0
624,0,0,0,0
828,0,0,0,0
795,0,0,0,0
703,0,0,0,0
328,0,0,0,0
274,0,0,0,0
869,0,0,0,0
843,0,0,0,0
423,0,0,0,0
949,0,0,0,0
120,0,0,0,0
366,0,0,0,0
938,0,0,0,0
215,0,0,0,0
115,0,0,0,0
669,0,0,0,0
4,0,0,0,0
264,0,0,0,0
61,1,1,1,0
368,0,0,0,0
529,0,0,0,0
921,0,0,0,0
861,0,0,0,0
622,0,0,0,0
275,0,0,0,1
62,0,0,0,0
234,0,0,0,0
560,0,0,0,0
679,0,0,0,0
510,0,0,0,0
183,0,0,0,0
792,0,0,0,0
665,0,0,0,0
618,0,0,0,0
576,0,0,0,0
735,0,0,0,0
102,0,0,0,0
471,0,0,0,0
124,0,0,0,1
64,0,0,0,0
731,0,0,0,0
980,0,0,0,0
326,0,0,0,0
228,0,0,0,0
308,0,0,0,0
379,1,1,1,0
225,0,0,0,0
125,0,0,0,0
764,0,0,0,0
699,0,0,0,0
637,0,0,0,0
512,0,0,0,0
304,0,0,0,0
626,0,0,0,0
351,0,0,0,0
455,0,0,0,0
566,0,0,0,0
326,0,0,0,0
777,0,0,0,0
379,1,1,1,0
413,0,0,0,0
859,1,1,1,1
424,0,0,0,0
769,1,1,1,1
775,0,0,0,1
690,0,0,0,0
33,0,0,0,1
972,0,0,0,0
719,1,1,1,0
56,0,0,0,0
400,0,0,0,0
847,0,0,0,0
851,0,0,0,0
540,0,0,0,0
338,0,0,0,0
399,0,0,0,0
273,0,0,0,0
335,0,0,0,0
958,0,0,0,0
491,1,1,1,0
381,0,0,0,1
851,0,0,0,0
575,0,0,0,0
295,0,0,0,0
471,0,0,0,0
425,0,0,0,0
835,0,0,0,0
892,0,0,0,0
586,0,0,0,0
792,0,0,0,0
674,0,0,0,0
351,0,0,0,1
830,0,0,0,0
235,0,0,0,0
373,1,1,1,1
552,0,0,0,0
285,0,0,0,0
307,1,1,1,1
551,0,0,0,0
226,0,0,0,0
277,1,1,1,0
1,0,0,0,0
263,1,1,1,0
794,0,0,0,0
24,0,0,0,0
304,0,0,0,0
849,0,0,0,0
22,0,0,0,0
861,0,0,0,1
515,0,0,0,0
247,0,0,0,0
341,0,0,0,0
954,0,0,0,0
958,0,0,0,0
261,0,0,0,0
524,0,0,0,0
910,0,0,0,0
218,0,0,0,0
246,0,0,0,1
965,0,0,0,0
604,0,0,0,0
241,1,1,1,1
619,1,1,1,0
282,0,0,0,0
676,0,0,0,0
361,0,0,0,0
643,1,1,1,0
7,1,1,1,1
468,0,0,0,1
918,0,0,0,0
693,0,0,0,1
794,0,0,0,0
424,0,0,0,0
762,0,0,0,0
637,0,0,0,0
219,0,0,0,0
733,1,1,1,0
947,1,1,1,0
469,0,0,0,0
901,0,0,0,1
848,0,0,0,0
934,0,0,0,0
741,0,0,0,0
480,0,0,0,1
40,0,0,0,0
53,1,1,1,1
972,0,0,0,0
415,0,0,0,0
151,1,1,1,0
268,0,0,0,0
521,1,1,1,0
157,1,1,1,0
993,0,0,0,1
893,0,0,0,0
411,0,0,0,0
332,0,0,0,1
845,0,0,0,0
556,0,0,0,0
45,0,0,0,0
656,0,0,0,0
564,0,0,0,0
393,0,0,0,0
170,0,0,0,0
157,1,1,1,1
164,0,0,0,1
42,0,0,0,0
655,0,0,0,0
662,0,0,0,0
216,0,0,0,0
210,0,0,0,0
84,0,0,0,0
55,0,0,0,0
149,1,1,1,0
82,0,0,0,0
106,0,0,0,0
137,1,1,1,1
670,0,0,0,1
600,0,0,0,0
456,0,0,0,0
784,0,0,0,0
326,0,0,0,0
995,0,0,0,0
741,0,0,0,0
80,0,0,0,0
457,1,1,1,0
436,0,0,0,0
686,0,0,0,0
590,0,0,0,0
552,0,0,0,0
245,0,0,0,0
393,0,0,0,0
822,0,0,0,0
645,0,0,0,0
621,0,0,0,0
136,0,0,0,0
292,0,0,0,0
632,0,0,0,0
101,1,1,1,1
714,0,0,0,0
443,1,1,1,1
675,0,0,0,0
613,1,1,1,0
850,0,0,0,1
966,0,0,0,0
47,1,1,1,1
647,1,1,1,0
212,0,0,0,0
983,1,1,1,0
194,0,0,0,1
106,0,0,0,0
663,0,0,0,1
237,0,0,0,0
276,0,0,0,0
696,0,0,0,0
660,0,0,0,0
954,0,0,0,0
854,0,0,0,0
908,0,0,0,0
413,0,0,0,0
18,0,0,0,0
575,0,0,0,0
451,0,0,0,0
848,0,0,0,0
940,0,0,0,0
1,0,0,0,0
534,0,0,0,0
710,0,0,0,0
454,0,0,0,0
616,0,0,0,0
686,0,0,0,0
79,1,1,1,1
238,0,0,0,0
835,0,0,0,0
250,0,0,0,0
10,0,0,0,0
309,0,0,0,0
740,0,0,0,0
994,0,0,0,0
86,0,0,0,0
151,1,1,1,0
383,1,1,1,1
657,0,0,0,0
117,0,0,0,0
642,0,0,0,0
497,0,0,0,0
102,0,0,0,0
344,0,0,0,1
512,0,0,0,0
894,0,0,0,1
874,0,0,0,0
113,1,1,1,0
330,0,0,0,0
658,0,0,0,0
840,0,0,0,0
567,0,0,0,0
3,1,1,1,0
344,0,0,0,1
590,0,0,0,1
662,0,0,0,0
592,0,0,0,0
691,1,1,1,0
80,0,0,0,0
166,0,0,0,0
442,0,0,0,0
632,0,0,0,0
100,0,0,0,0
632,0,0,0,0
153,0,0,0,0
986,0,0,0,0
190,0,0,0,0
872,0,0,0,1
661,1,1,1,0
868,0,0,0,0
450,0,0,0,0
903,0,0,0,0
122,0,0,0,0
885,0,0,0,0
588,0,0,0,0
216,0,0,0,1
226,0,0,0,0
4,0,0,0,0
879,0,0,0,0
817,0,0,0,0
327,0,0,0,0
858,0,0,0,0
353,1,1,1,1
139,1,1,1,0
865,0,0,0,0
171,0,0,0,0
456,0,0,0,0
874,0,0,0,0
8,0,0,0,0
530,0,0,0,1
700,0,0,0,0
489,0,0,0,0
916,0,0,0,0
149,1,1,1,0
824,0,0,0,1
41,1,1,1,0
155,0,0,0,0
801,0,0,0,0
642,0,0,0,0
172,0,0,0,0
36,0,0,0,0
75,0,0,0,0
806,0,0,0,0
736,0,0,0,0
642,0,0,0,0
361,0,0,0,0
985,0,0,0,0
649,0,0,0,0
574,0,0,0,0
225,0,0,0,1
131,1,1,1,0
748,0,0,0,0
947,1,1,1,0
702,0,0,0,0
279,0,0,0,0
716,0,0,0,0
141,0,0,0,0
415,0,0,0,1
4,0,0,0,0
554,0,0,0,0
970,0,0,0,0
148,0,0,0,0
600,0,0,0,0
604,0,0,0,0
219,0,0,0,0
51,0,0,0,0
523,1,1,1,0
556,0,0,0,1
477,0,0,0,0
944,0,0,0,0
357,0,0,0,0
438,0,0,0,1
791,0,0,0,0
118,0,0,0,1
953,1,1,1,1
304,0,0,0,0
656,0,0,0,0
61,1,1,1,1
943,0,0,0,0
144,0,0,0,0
94,0,0,0,0
11,1,1,1,0
71,1,1,1,0
597,0,0,0,0
60,0,0,0,0
455,0,0,0,1
607,1,1,1,0
114,0,0,0,0
250,0,0,0,0
145,0,0,0,0
792,0,0,0,0
692,0,0,0,1
886,0,0,0,0
469,0,0,0,0
916,0,0,0,0
666,0,0,0,0
589,0,0,0,0
859,1,1,1,0
204,0,0,0,0
113,1,1,1,1
57,0,0,0,1
251,1,1,1,0
391,0,0,0,0
794,0,0,0,1
193,1,1,1,0
637,0,0,0,0
875,0,0,0,0
318,0,0,0,0
377,0,0,0,0
644,0,0,0,0
855,0,0,0,0
915,0,0,0,0
248,0,0,0,0
945,0,0,0,0
46,0,0,0,0
66,0,0,0,0
828,0,0,0,0
366,0,0,0,0
259,0,0,0,0
335,0,0,0,0
9,0,0,0,0
560,0,0,0,1
540,0,0,0,0
36,0,0,0,0
947,1,1,1,0
882,0,0,0,0
903,0,0,0,0
961,0,0,0,0
777,0,0,0,1
183,0,0,0,0
461,1,1,1,0
547,1,1,1,0
427,0,0,0,1
471,0,0,0,0
929,1,1,1,1
121,0,0,0,0
172,0,0,0,0
914,0,0,0,0
950,0,0,0,0
560,0,0,0,0
289,0,0,0,0
955,0,0,0,0
423,0,0,0,0
665,0,0,0,0
59,1,1,1,0
844,0,0,0,1
48,0,0,0,0
77,0,0,0,0
1000,0,0,0,0
652,0,0,0,0
194,0,0,0,0
94,0,0,0,1
70,0,0,0,0
54,0,0,0,0
769,1,1,1,0
184,0,0,0,0
362,0,0,0,0
627,0,0,0,0
215,0,0,0,0
641,1,1,1,0
867,0,0,0,1
319,0,0,0,0
292,0,0,0,1
200,0,0,0,0
232,0,0,0,0
282,0,0,0,0
8,0,0,0,0
912,0,0,0,0
756,0,0,0,0
234,0,0,0,0
276,0,0,0,0
239,1,1,1,0
583,0,0,0,1
739,1,1,1,0
760,0,0,0,1
790,0,0,0,0
163,1,1,1,0
446,0,0,0,1
400,0,0,0,0
440,0,0,0,0
991,1,1,1,0
100,0,0,0,1
950,0,0,0,0
488,0,0,0,0
869,0,0,0,0
787,1,1,1,0
657,0,0,0,0
729,0,0,0,1
931,0,0,0,0
264,0,0,0,0
587,1,1,1,0
886,0,0,0,0
645,0,0,0,0
242,0,0,0,1
353,1,1,1,0
811,1,1,1,1
785,0,0,0,1
154,0,0,0,0
305,0,0,0,0
288,0,0,0,0
854,0,0,0,0
880,0,0,0,0
167,1,1,1,0
555,0,0,0,0
926,0,0,0,0
570,0,0,0,0
699,0,0,0,0
319,0,0,0,0
728,0,0,0,0
344,0,0,0,0
805,0,0,0,0
494,0,0,0,0
521,1,1,1,0
265,0,0,0,1
849,0,0,0,0
979,0,0,0,0
700,0,0,0,0
421,1,1,1,0
955,0,0,0,1
271,1,1,1,0
244,0,0,0,1
354,0,0,0,0
46,0,0,0,0
775,0,0,0,0
699,0,0,0,0
961,0,0,0,0
246,0,0,0,0
945,0,0,0,0
737,0,0,0,0
102,0,0,0,0
777,0,0,0,0
570,0,0,0,0
150,0,0,0,0
772,0,0,0,0
731,0,0,0,0
964,0,0,0,0
223,1,1,1,0
780,0,0,0,1
916,0,0,0,0
846,0,0,0,0
13,1,1,1,0
254,0,0,0,0
397,1,1,1,1
771,0,0,0,0
697,0,0,0,0
923,0,0,0,0
111,0,0,0,1
620,0,0,0,0
887,1,1,1,0
830,0,0,0,1
452,0,0,0,0
956,0,0,0,0
76,0,0,0,0
245,0,0,0,0
274,0,0,0,0
757,1,1,1,1
801,0,0,0,0
943,0,0,0,0
524,0,0,0,0
586,0,0,0,0
116,0,0,0,0
909,0,0,0,0
57,0,0,0,0
588,0,0,0,0
391,0,0,0,0
155,0,0,0,0
148,0,0,0,0
358,0,0,0,0
295,0,0,0,0
551,0,0,0,0
295,0,0,0,0
341,0,0,0,0
112,0,0,0,0
417,0,0,0,0
501,0,0,0,0
38,0,0,0,0
873,0,0,0,0
560,0,0,0,0
660,0,0,0,0
146,0,0,0,0
721,0,0,0,1
815,0,0,0,0
243,0,0,0,0
546,0,0,0,0
270,0,0,0,0
134,0,0,0,0
207,0,0,0,0
471,0,0,0,0
752,0,0,0,0
748,0,0,0,0
271,1,1,1,1
215,0,0,0,0
922,0,0,0,0
359,1,1,1,0
782,0,0,0,0
264,0,0,0,0
244,0,0,0,0
129,0,0,0,0
365,0,0,0,0
259,0,0,0,0
822,0,0,0,0
789,0,0,0,0
453,0,0,0,0
297,0,0,0,1
197,1,1,1,0
441,0,0,0,0
380,0,0,0,0
824,0,0,0,1
746,0,0,0,1
509,1,1,1,0
733,1,1,1,1
179,1,1,1,0
376,0,0,0,0
465,0,0,0,0
837,0,0,0,0
606,0,0,0,0
904,0,0,0,0
9,0,0,0,0
588,0,0,0,0
265,0,0,0,0
346,0,0,0,0
934,0,0,0,0
10,0,0,0,1
337,1,1,1,0
324,0,0,0,0
262,0,0,0,0
247,0,0,0,0
297,0,0,0,0
675,0,0,0,1
473,0,0,0,0
560,0,0,0,0
234,0,0,0,0
742,0,0,0,0
575,0,0,0,0
785,0,0,0,0
182,0,0,0,0
336,0,0,0,0
779,0,0,0,0
634,0,0,0,0
526,0,0,0,0
440,0,0,0,0
431,1,1,1,0
536,0,0,0,0
432,0,0,0,0
359,1,1,1,1
657,0,0,0,0
20,0,0,0,0
323,0,0,0,0
187,0,0,0,0
883,1,1,1,0
591,0,0,0,0
34,0,0,0,0
335,0,0,0,1
403,0,0,0,0
431,1,1,1,1
747,0,0,0,0
224,0,0,0,0
806,0,0,0,0
551,0,0,0,1
79,1,1,1,0
241,1,1,1,1
372,0,0,0,0
167,1,1,1,1
440,0,0,0,1
836,0,0,0,1
547,1,1,1,0
785,0,0,0,0
503,1,1,1,0
283,1,1,1,1
481,0,0,0,0
877,1,1,1,1
479,1,1,1,1
412,0,0,0,0
560,0,0,0,0
40,0,0,0,0
559,0,0,0,0
952,0,0,0,0
170,0,0,0,0
671,0,0,0,0
23,1,1,1,0
976,0,0,0,0
712,0,0,0,0
558,0,0,0,0
742,0,0,0,1
28,0,0,0,0
374,0,0,0,1
446,0,0,0,0
569,1,1,1,0
299,0,0,0,1
646,0,0,0,0
982,0,0,0,0
283,1,1,1,0
368,0,0,0,0
53,1,1,1,1
433,1,1,1,1
929,1,1,1,1
892,0,0,0,0
688,0,0,0,0
893,0,0,0,0
682,0,0,0,0
826,0,0,0,0
552,0,0,0,0
110,0,0,0,1
683,1,1,1,0
779,0,0,0,0
295,0,0,0,0
564,0,0,0,0
560,0,0,0,1
962,0,0,0,0
325,0,0,0,0
581,0,0,0,0
404,0,0,0,0
543,0,0,0,0
643,1,1,1,0
740,0,0,0,1
249,0,0,0,0
245,0,0,0,0
438,0,0,0,0
482,0,0,0,0
95,0,0,0,0
373,1,1,1,0
195,0,0,0,0
492,0,0,0,0
423,0,0,0,1
665,0,0,0,0
631,1,1,1,0
453,0,0,0,1
163,1,1,1,0
773,1,1,1,1
181,1,1,1,0
616,0,0,0,1
482,0,0,0,1
742,0,0,0,0
752,0,0,0,1
165,0,0,0,0
13,1,1,1,0
825,0,0,0,0
181,1,1,1,1
584,0,0,0,0
32,0,0,0,0
867,0,0,0,0
585,0,0,0,1
714,0,0,0,0
503,1,1,1,0
919,1,1,1,0
932,0,0,0,0
406,0,0,0,0
335,0,0,0,1
209,0,0,0,0
373,1,1,1,0
566,0,0,0,0
355,0,0,0,0
595,0,0,0,0
75,0,0,0,1
144,0,0,0,0
457,1,1,1,0
812,0,0,0,1
503,1,1,1,0
28,0,0,0,0
467,1,1,1,0
945,0,0,0,1
904,0,0,0,0
737,0,0,0,0
54,0,0,0,0
78,0,0,0,0
651,0,0,0,0
759,0,0,0,0
893,0,0,0,0
66,0,0,0,0
818,0,0,0,0
14,0,0,0,0
704,0,0,0,0
343,0,0,0,0
76,0,0,0,1
611,0,0,0,1
518,0,0,0,0
188,0,0,0,0
206,0,0,0,0
691,1,1,1,0
955,0,0,0,0
795,0,0,0,0
512,0,0,0,0
894,0,0,0,0
377,0,0,0,0
937,1,1,1,0
313,1,1,1,1
82,0,0,0,1
618,0,0,0,1
643,1,1,1,0
6,0,0,0,1
113,1,1,1,0
649,0,0,0,0
350,0,0,0,0
242,0,0,0,0
161,0,0,0,0
578,0,0,0,0
869,0,0,0,0
911,1,1,1,0
992,0,0,0,0
725,0,0,0,0
859,1,1,1,0
973,0,0,0,1
668,0,0,0,0
200,0,0,0,0
361,0,0,0,0
817,0,0,0,0
955,0,0,0,0
652,0,0,0,0
347,1,1,1,1
785,0,0,0,0
606,0,0,0,1
176,0,0,0,0
256,0,0,0,0
664,0,0,0,0
559,0,0,0,0
65,0,0,0,0
499,1,1,1,0
569,1,1,1,0
829,1,1,1,1
52,0,0,0,1
313,1,1,1,0
71,1,1,1,1
696,0,0,0,1
177,0,0,0,0
408,0,0,0,1
131,1,1,1,0
976,0,0,0,0
877,1,1,1,0
807,0,0,0,1
306,0,0,0,0
924,0,0,0,0
595,0,0,0,0
565,0,0,0,0
328,0,0,0,0
671,0,0,0,0
608,0,0,0,1
243,0,0,0,0
794,0,0,0,0
821,1,1,1,0
392,0,0,0,0
93,0,0,0,0
565,0,0,0,0
106,0,0,0,0
945,0,0,0,0
713,0,0,0,0
115,0,0,0,0
381,0,0,0,0
208,0,0,0,0
37,1,1,1,0
319,0,0,0,1
880,0,0,0,0
497,0,0,0,0
840,0,0,0,0
155,0,0,0,0
73,1,1,1,1
185,0,0,0,0
863,1,1,1,0
819,0,0,0,0
729,0,0,0,1
923,0,0,0,0
367,1,1,1,1
932,0,0,0,1
908,0,0,0,0
233,1,1,1,1
356,0,0,0,0
697,0,0,0,0
979,0,0,0,0
659,1,1,1,0
460,0,0,0,0
697,0,0,0,0
566,0,0,0,0
946,0,0,0,0
596,0,0,0,0
994,0,0,0,0
217,0,0,0,0
150,0,0,0,1
360,0,0,0,0
502,0,0,0,0
216,0,0,0,0
181,1,1,1,0
90,0,0,0,0
537,0,0,0,0
949,0,0,0,0
214,0,0,0,0
599,1,1,1,0
604,0,0,0,1
535,0,0,0,0
964,0,0,0,0
15,0,0,0,0
883,1,1,1,0
35,0,0,0,0
54,0,0,0,0
713,0,0,0,0
782,0,0,0,1
39,0,0,0,0
668,0,0,0,0
855,0,0,0,0
909,0,0,0,0
415,0,0,0,0
436,0,0,0,0
155,0,0,0,0
616,0,0,0,0
386,0,0,0,0
478,0,0,0,0
345,0,0,0,1
545,0,0,0,0
203,0,0,0,0
63,0,0,0,0
892,0,0,0,1
410,0,0,0,0
804,0,0,0,0
953,1,1,1,0
53,1,1,1,0
437,0,0,0,0
875,0,0,0,0
905,0,0,0,1
434,0,0,0,0
17,1,1,1,0
37,1,1,1,0
303,0,0,0,1
988,0,0,0,1
332,0,0,0,0
977,1,1,1,0
97,1,1,1,0
794,0,0,0,1
990,0,0,0,0
654,0,0,0,0
446,0,0,0,0
611,0,0,0,0
116,0,0,0,0
101,1,1,1,0
797,1,1,1,0
127,1,1,1,0
633,0,0,0,1
992,0,0,0,1
892,0,0,0,0
743,1,1,1,1
932,0,0,0,0
69,0,0,0,0
825,0,0,0,0
930,0,0,0,1
426,0,0,0,0
52,0,0,0,0
631,1,1,1,0
399,0,0,0,0
168,0,0,0,0
91,0,0,0,1
814,0,0,0,0
296,0,0,0,0
63,0,0,0,1
17,1,1,1,0
249,0,0,0,0
748,0,0,0,0
327,0,0,0,0
798,0,0,0,0
919,1,1,1,0
834,0,0,0,1
107,1,1,1,0
521,1,1,1,1
294,0,0,0,0
643,1,1,1,1
716,0,0,0,0
512,0,0,0,0
552,0,0,0,1
152,0,0,0,0
484,0,0,0,0
48,0,0,0,0
113,1,1,1,1
419,1,1,1,0
207,0,0,0,1
843,0,0,0,1
7,1,1,1,0
989,0,0,0,0
483,0,0,0,0
68,0,0,0,0
680,0,0,0,0
375,0,0,0,0
78,0,0,0,0
318,0,0,0,0
407,0,0,0,0
903,0,0,0,0
624,0,0,0,0
110,0,0,0,0
763,0,0,0,0
779,0,0,0,0
252,0,0,0,0
297,0,0,0,1
337,1,1,1,0
451,0,0,0,1
93,0,0,0,0
790,0,0,0,0
248,0,0,0,0
585,0,0,0,1
205,0,0,0,0
315,0,0,0,0
593,1,1,1,0
757,1,1,1,0
591,0,0,0,0
668,0,0,0,0
503,1,1,1,1
717,0,0,0,1
29,1,1,1,0
425,0,0,0,0
49,0,0,0,0
881,1,1,1,0
749,0,0,0,1
620,0,0,0,0
772,0,0,0,0
720,0,0,0,0
942,0,0,0,0
965,0,0,0,0
919,1,1,1,0
400,0,0,0,1
725,0,0,0,0
238,0,0,0,0
886,0,0,0,0
861,0,0,0,0
503,1,1,1,0
847,0,0,0,0
290,0,0,0,0
147,0,0,0,1
975,0,0,0,0
996,0,0,0,0
359,1,1,1,0
571,1,1,1,1
9,0,0,0,1
190,0,0,0,0
557,1,1,1,0
20,0,0,0,0
213,0,0,0,0
722,0,0,0,1
623,0,0,0,0
783,0,0,0,0
365,0,0,0,0
861,0,0,0,1
883,1,1,1,0
452,0,0,0,1
917,0,0,0,0
134,0,0,0,0
244,0,0,0,0
711,0,0,0,0
824,0,0,0,0
86,0,0,0,0
165,0,0,0,0
503,1,1,1,0
935,0,0,0,0
572,0,0,0,0
73,1,1,1,1
687,0,0,0,0
293,1,1,1,1
344,0,0,0,0
849,0,0,0,0
454,0,0,0,0
286,0,0,0,0
512,0,0,0,0
60,0,0,0,0
135,0,0,0,1
319,0,0,0,0
613,1,1,1,0
791,0,0,0,0
129,0,0,0,0
646,0,0,0,0
99,0,0,0,0
884,0,0,0,0
164,0,0,0,0
413,0,0,0,0
845,0,0,0,0
777,0,0,0,0
580,0,0,0,0
390,0,0,0,0
483,0,0,0,0
902,0,0,0,0
9,0,0,0,0
702,0,0,0,0
349,1,1,1,0
616,0,0,0,1
195,0,0,0,0
376,0,0,0,0
142,0,0,0,0
43,1,1,1,1
351,0,0,0,0
394,0,0,0,0
892,0,0,0,0
545,0,0,0,0
450,0,0,0,0
830,0,0,0,0
276,0,0,0,0
492,0,0,0,1
898,0,0,0,0
687,0,0,0,0
343,0,0,0,0
421,1,1,1,0
810,0,0,0,0
278,0,0,0,0
672,0,0,0,0
365,0,0,0,0
630,0,0,0,0
678,0,0,0,0
831,0,0,0,0
877,1,1,1,0
504,0,0,0,0
803,0,0,0,1
578,0,0,0,0
217,0,0,0,0
148,0,0,0,0
558,0,0,0,1
868,0,0,0,0
999,0,0,0,0
388,0,0,0,0
218,0,0,0,0
593,1,1,1,0
242,0,0,0,0
227,1,1,1,1
775,0,0,0,0
647,1,1,1,1
539,0,0,0,1
436,0,0,0,0
635,0,0,0,0
652,0,0,0,0
930,0,0,0,0
846,0,0,0,0
887,1,1,1,0
936,0,0,0,0
524,0,0,0,0
774,0,0,0,0
223,1,1,1,0
51,0,0,0,0
821,1,1,1,1
530,0,0,0,0
855,0,0,0,0
956,0,0,0,0
342,0,0,0,1
239,1,1,1,0
734,0,0,0,1
180,0,0,0,0
982,0,0,0,1
970,0,0,0,0
580,0,0,0,0
331,1,1,1,0
698,0,0,0,0
649,0,0,0,0
997,1,1,1,0
399,0,0,0,0
674,0,0,0,0
148,0,0,0,1
943,0,0,0,0
100,0,0,0,1
70,0,0,0,0
850,0,0,0,0
97,1,1,1,0
674,0,0,0,0
955,0,0,0,0
923,0,0,0,1
719,1,1,1,0
643,1,1,1,0
330,0,0,0,1
242,0,0,0,0
100,0,0,0,0
569,1,1,1,0
90,0,0,0,1
525,0,0,0,0
923,0,0,0,0
238,0,0,0,0
544,0,0,0,0
618,0,0,0,0
291,0,0,0,1
209,0,0,0,0
839,1,1,1,0
622,0,0,0,0
544,0,0,0,0
147,0,0,0,1
88,0,0,0,0
90,0,0,0,0
38,0,0,0,0
499,1,1,1,0
851,0,0,0,1
604,0,0,0,0
294,0,0,0,0
887,1,1,1,0
45,0,0,0,0
803,0,0,0,0
638,0,0,0,0
72,0,0,0,0
648,0,0,0,0
27,0,0,0,0
736,0,0,0,0
756,0,0,0,0
900,0,0,0,1
336,0,0,0,0
977,1,1,1,1
163,1,1,1,0
167,1,1,1,0
720,0,0,0,0
11,1,1,1,0
697,0,0,0,0
512,0,0,0,1
51,0,0,0,0
278,0,0,0,0
767,0,0,0,1
737,0,0,0,1
491,1,1,1,0
939,0,0,0,1
631,1,1,1,1
293,1,1,1,0
774,0,0,0,0
786,0,0,0,0
329,0,0,0,0
326,0,0,0,0
726,0,0,0,0
967,1,1,1,0
476,0,0,0,0
871,0,0,0,1
574,0,0,0,0
256,0,0,0,0
491,1,1,1,0
291,0,0,0,1
39,0,0,0,0
260,0,0,0,0
835,0,0,0,1
8,0,0,0,0
301,0,0,0,0
500,0,0,0,0
127,1,1,1,0
840,0,0,0,0
156,0,0,0,0
645,0,0,0,0
240,0,0,0,0
358,0,0,0,0
485,0,0,0,0
273,0,0,0,0
394,0,0,0,0
505,0,0,0,0
729,0,0,0,0
236,0,0,0,0
295,0,0,0,0
479,1,1,1,0
467,1,1,1,1
687,0,0,0,1
796,0,0,0,0
404,0,0,0,0
876,0,0,0,0
545,0,0,0,0
744,0,0,0,0
540,0,0,0,0
240,0,0,0,0
886,0,0,0,0
